Age,Income_Usd,Temperature_C,Humidity_Pct,Latitude,Longitude,Height_Cm,Weight_Kg,Heart_Rate_Bpm,Systolic_Bp,Diastolic_Bp,Steps_Per_Day,Exam_Score,Price_Usd,Duration_Min,Gender,City,Device_Type,Membership_Level,Payment_Method,CGPA
87,701962,-21,100,49.0,-74,-33.0,177,44.0,90,107,10075.0,43,,486.0,Male,S2,S2,L2,M2,5.1
24,841661,NAN,NAN,-22.0,132,-6.0,125,111.0,103,129,10307.0,78,4956.0,188.0,Male,S2,S2,L1,M1,3.5
63,1587411,-23,8,24.0,126,,134,45.0,190,126,888.0,68,4089.0,375.0,Female,S2,S2,,M1,3.1
58,867111,9,8,68.0,1,131.0,103,80.0,195,114,19485.0,65,276.0,571.0,Female,S1,S2,L1,M1,8.3
85,792760,-11,NAN,61.0,-30,170.0,155,99.0,95,112,21488.0,32,2461.0,294.0,Female,S2,S2,L1,M1,2.2
72,1649672,50,8,52.0,-114,-28.0,110,120.0,151,71,23172.0, ,1285.0,298.0,Female,S1,S2,L2,M2,7.1
NAN,64225,10,88,-35.0,74,189.0,141,154.0,155,82,24216.0,79,174.0,546.0,Male,S2,S2,L2,M1,5.6
50,187208,5,18,-38.0,-96,77.0,85,81.0,104,114,,38,4880.0,221.0,Female,S2,S2,L2,M1,7.6
40,1720412,28,86,83.0,14,6.0,127,102.0,183,96,2314.0,30,4990.0,514.0,Female,S2,S1,L2,M1,8.3
NAN,458662,38,67,-73.0,80,66.0,143,80.0,167,108,5876.0,85,913.0,126.0,Female,S1,S2,L2,M1,9.9
47,1222649,35,73,-2.0,-19,196.0,151,195.0,147,66,14641.0,57,3937.0,184.0,Female,S2,S1,L1,M1,3.8
46,1561892,-47,65,-9.0,-49,-94.0,147,195.0,167,98,13721.0,86,1430.0,489.0,Male,S2,S1,L2,M1,9.1
55,278300,22,12,-72.0,83,-70.0,42,,128,104,38284.0,98,4106.0,238.0,Male,S1,S2,L2,M2,2.1
96,1511284,9,44,55.0,-43,131.0,152,60.0,97,52,20730.0,0,2157.0,327.0,Male,S2,S2,L2,M2,3.4
70,652152,-21,15,57.0,119,-80.0,56,153.0,169,72,32084.0,13,1164.0,118.0,Female,S2,S2,L1,M2,2.7
74,1707422,-45,NAN,-77.0,-28,-89.0,90,195.0,100,62,20398.0,92,177.0,234.0,Male,S2,S2,L2,M2,1.8
11,1837636,NAN,7,-22.0,124,184.0,159,199.0,87,40,5448.0,31,3727.0,316.0,Male,S1,S2,L2,M2,6.2
74,1074308,37,18,23.0,-164,,141,79.0, ,115,1499.0,47,2560.0,322.0,Female,S2,S2,L1,M1,4.5
18,887536,15,8,-28.0,100,172.0,89,200.0,187,59,13614.0,52,2513.0,573.0,Male,S2,S1,L2,M2,0.5
42,1790308,20,NAN,-16.0,-109,30.0,67,64.0,200,128,24839.0,63,,228.0,Male,S1,S2,L2,M1,1.8
83,1968282,-9,98,-42.0,38,-65.0,46,170.0,101,119,29245.0,68,1947.0,494.0,Male,S2,S2,L1,M2,1.7
46,1680835,37,79,-73.0, ,-25.0,139,131.0,85,80,20045.0,58,568.0,447.0,Male,S2,S1,L1,M1,3.7
63,733258,-25,97,-15.0, ,14.0,106,113.0,138,80,516.0,88,3141.0,349.0,Female,S2,S2,L1,M1,8.8
24,1543432,NAN,68,-26.0,138,-25.0,32,173.0,129,95,16346.0,24,1000.0,,Female,S2,S1,L1,M1,8.5
57,211556,-14,58,-31.0,-43,99.0,75,,158,121,31376.0,22,3028.0,259.0,Female,S2,S2,L2,M1,2.9
53,621163,-24,62,-86.0,-49,72.0,171,176.0,153,86,33581.0,89,3103.0,433.0,Male,S2,S1,L1,M2,2.2
81,1704672,46,NAN,43.0,-140,,134,164.0,191,117,29548.0,37,4667.0,233.0,Male,S1,S1,L2,M1,0.2
91,471548,29,97,-26.0,107,181.0,46,79.0,97,76,39214.0,11,4558.0,312.0,Female,S2,S2,L1,M2,8.0
69,132034,NAN,59,1.0,75,-28.0,139,189.0,163,82,1982.0,11,,,Female,S2,S2,L2,M1,1.3
21,1806582,25,43,13.0,-54,-70.0,87,170.0,177,105,32221.0,51,291.0,322.0,Female,S2,S2,L2,M1,5.6
43,1009495,6,0,45.0,-83,101.0,NAN,42.0,95,67,35770.0,100,2345.0,391.0,Female,S1,S2,L1,M1,6.9
59,1853324,13,93,1.0,-161,-87.0,82,174.0,168,53,33491.0,63,2554.0,372.0,Male,S2,S2,L1,M2,3.3
50,1701473,28,24,68.0,-102,-118.0,39,107.0,133,79,37387.0,39,,129.0,Female,S2,S2,L1,M2,8.3
41,979550,24,52,62.0,-133,-120.0,139,59.0,83,68,31413.0,81,4052.0,184.0,Male,S1,S2,L1,M1,3.7
100,428980,-16,84,-20.0,-137,94.0,52,195.0,158,59,26715.0,24,1861.0,578.0,Female,S2,S1,L2,M2,1.8
79,835002,23,81,-26.0,136,40.0,113,69.0,144,61,26536.0,86,2115.0,,Male,S1,S1,L2,M1,7.1
64,1147429,NAN,6,-84.0,-55,-4.0,97,140.0,124,58,38502.0,86,1604.0,470.0,Female,S2,S2,,M2,8.4
98,1540068,10,75,59.0,84,18.0,32,137.0,138,65,2432.0,23,1949.0,275.0,Female,S2,S1,L2,M1,0.9
20,1353028,-2,71,72.0,-82,-82.0,47,,102,129,32144.0,37,3280.0,123.0,Female,S2,S1,L2,M1,6.2
86,1390470,28,86,62.0,-14,11.0,111,106.0,154,85,25939.0,63,1738.0,486.0,Female,S1,S2,L1,M1,7.4
28,223348,41,100,23.0,61,-92.0,NAN,69.0,166,79,37321.0,32,4253.0,4.0,Female,S2,S2,L2,M1,9.5
72,NAN,42,91,-67.0, ,164.0,166,83.0,161,98,30960.0,19,,77.0,Male,S2,S1,L1,M1,5.5
56,1475856,-26,NAN,72.0,103,-74.0,80,,109,90,12545.0,8,3390.0,343.0,Female,S1,S2,L2,M2,1.7
19,593280,26,64,-53.0,51,-22.0,87,147.0,195,95,7716.0,69,4857.0,471.0,Female,S1,S1,L2,M2,6.8
77,1647041,-31,50,-4.0,174,199.0,112,155.0,133,81,4139.0,19,274.0,166.0,Male,S2,NAN,L2, ,2.3
54,NAN,16,27,-58.0,54,94.0,165,155.0,110,48,37722.0,80,3590.0,406.0,Male,S2,S2,L2,M2,3.1
68,673473,-5,74,41.0,-85,-117.0,76,138.0,198,113,16845.0,99,4019.0,291.0,Male,S2,S1,L1,M1,8.5
48,120187,20,48,,-34,-68.0,131,53.0,154,91,36681.0,90,1384.0,55.0,Female,S1,S2,L2,M2,5.7
94,817966,-25,38,71.0,-95,-76.0,46,68.0,186,130,16086.0,73,3541.0,147.0,Male,S2,S2,L2,M2,3.3
95,1946069,25,86,27.0,-110,-117.0,96,54.0,140,115,37010.0,82,4458.0,462.0,Female,S2,S1,L1,M2,6.1
86,1441459,26,12,-50.0,-82,-7.0,82,82.0,103,61,25495.0,3,2931.0,404.0,Male,S2,NAN,L2, ,0.3
55,340953,18,19,-80.0,121,49.0,149,95.0,165,NAN,25063.0,82,144.0,,Male, ,S2,L2,M1,7.9
75,972367,-23,20,-57.0,98,-84.0,172,63.0,124,53,19073.0,10,4743.0,565.0,Female,S2,S2,L1,M2,9.9
80,75089,49,2,-84.0,1,28.0,155,197.0,168,93,37773.0, ,979.0,585.0,Female,S2,S1,L1,M2,2.5
87,165406,-37,95,47.0,24,,88,110.0,195,56,24768.0,26,1774.0,426.0,Male,S2,S2,L1,M1,0.4
43,406336,-42,1,-81.0,61,147.0,153,183.0,196,85,24313.0,39,902.0,571.0,Female,S1,S2,L2,M1,0.5
55,89914,12,1,-40.0,133,109.0,82,88.0,130,51,35043.0,87,1726.0,368.0,Male,S2,S2,L1,M2,7.3
84,965202,24,42,90.0,-84,-100.0,138,189.0,178,65,14714.0,58,4427.0,67.0,Male,S2,S2,L2,M1,2.9
89,1742450,46,54,-15.0, ,77.0,157,93.0,121,72,31400.0,6,3179.0,457.0,Male,S1,S1,L2,M1,3.3
NAN,843960,-45,28,49.0, ,94.0,165,138.0,196,125,30037.0,44,2347.0,336.0,Female,S1,S1,L1,M1,8.0
51,1573875,10,4,59.0,-66,134.0,85,57.0,104,57,35422.0,66,2637.0,456.0,Female,S2,S2,L1,M2,0.1
25,560174,NAN,3,-86.0,-142,-61.0,118,118.0,129,123,24194.0,31,854.0,34.0,Male,S2,S2,L1,M2,2.4
NAN,716136,12,99,-32.0,83,-101.0,113,60.0, ,116,39400.0,69,3553.0,448.0,Male,S2,NAN,L2,M1,8.2
84,1403736,-4,40,-1.0, ,,37,129.0,191,52,25095.0,11,2235.0,462.0,Male,S2,S1,L2,M1,9.0
75,717060,NAN,4,-19.0,-84,-43.0,131,70.0,158,57,39070.0,48,3721.0,260.0,Male,S2,S1,L2,M1,2.0
85,557573,NAN,45,4.0,120,179.0,62,135.0,118,91,23778.0,59,,,Male,S2,S1,L2,M2,0.8
43,1212046,-42,84,52.0,-120,-62.0,NAN,152.0,197,66,8222.0,32,1638.0,12.0,Male,S2,S1,L2,M1,8.6
39,1615958,21,33,85.0,34,-109.0,126,94.0,163,66,19367.0, ,3147.0,481.0,Female,S2,S2,L1, ,7.5
86,1949547,-45,35,54.0,-156,75.0,31,149.0,199,42,38730.0, ,1737.0,82.0,Male,S1,S1,L2,M2,3.3
59,791093,13,51,-81.0, ,-94.0,160,189.0, ,88,32566.0,93,2593.0,164.0,Male,S2,S1,L2,M2,7.2
17,372874,27,66,-58.0,-124,,75,118.0,162,NAN,11515.0,2,1270.0,72.0,Male,S2,S2,L1,M1,3.5
40,626043,-44,11,-3.0,173,31.0,115,146.0,163,81,32362.0,20,233.0,252.0,Female,S1,S2,L2,M2,4.9
37,990845,-4,84,13.0,-25,75.0,30,118.0,177,56,15790.0,55,2750.0,430.0,Male,S2,S2,L2,M2,2.1
55,155572,42,23,-18.0,-150,10.0,104,65.0,115,120,5203.0,72,3418.0,334.0,Female,S1,S2,L1,M1,7.7
80,1498341,NAN,47,31.0,-164,44.0,139,85.0,114,86,9043.0,30,,7.0,Male,S2,S2,L1,M2,1.0
43,1961642,50,6,-11.0,143,126.0,67,65.0,107,70,43.0,85,1582.0,298.0,Male,S1,S2,L1,M2,4.4
28,1365729,50,15,-40.0,-74,-17.0,30,138.0,86,83,18706.0,76,3641.0,332.0,Female,S1,S1,L1,M2,5.5
99,1795336,-40,74,10.0,-177,34.0,145,53.0,92,54,39001.0,20,3654.0,232.0,Female,S1,S2,,M2,2.5
14,26427,6,96,49.0,94,124.0,54,198.0,184,93,23139.0, ,920.0,324.0,Male,S2,S2,L2,M1,4.4
66,1445987,35,64,69.0,62,133.0,112,104.0,119,71,10605.0,35,,225.0,Female,S1,S1,L2,M2,0.5
56,102661,-48,66,-88.0,-64,3.0,45,166.0,198,71,18611.0,8,1975.0,520.0,Male,S1,S2,L2,M1,8.7
47,996651,21,68,-47.0,-145,-119.0,171,51.0,186,84,18549.0,54,1024.0,,Female,S1,S1,L2,M2,3.9
18,1065621,23,97,38.0,36,-2.0,137,185.0,119,101,6446.0,39,2097.0,265.0,Male,S2,S1,L1,M2,1.3
23,1964533,-21,10,41.0,-167,-36.0,141,157.0,119,73,34186.0,38,1398.0,573.0,Male,S2,S2,L1,M2,4.5
45,NAN,4,13,75.0,84,30.0,179,96.0,149,66,38026.0,48,3824.0,224.0,Male,S1,S2,L1,M2,1.6
96,144455,35,1,20.0,9,134.0,51,190.0,171,96,2551.0,52,3819.0,66.0,Female,S1,S1,L2,M2,6.4
51,644226,-2,8,40.0,-92,-72.0,158,121.0,189,76,27095.0,81,3482.0,410.0,Male,S1,S1,L1,M2,1.4
18,1781903,-29,23,29.0,176,-17.0,167,168.0,96,123,26037.0,23,2625.0,85.0,Female,S2,S2,L1,M2,1.8
NAN,581685,50,95,37.0,-141,99.0,30,121.0,153,106,12830.0,60,4991.0,222.0,Female,S2,S2,L2,M2,1.3
81,1882990,-10,32,-81.0,151,26.0,54,150.0,121,125,3117.0,2,3190.0,427.0,Female,S2,S2,L2,M1,5.0
35,200328,15,74,67.0,156,-96.0,75,74.0,85,116,8889.0,11,411.0,388.0,Male,S2,S2,L2,M2,1.9
73,1379157,14,16,-63.0,98,-6.0,147,158.0,90,104,28360.0,98,52.0,598.0,Female,S2,S2,L1,M1,6.4
56,527019,5,66,-57.0,176,-118.0,140,112.0,184,91,16657.0,87,57.0,240.0,Female,S2,S2,L2,M2,4.3
53,1053080,-17,58,-17.0,92,108.0,65,99.0,118,129,18374.0,11,3992.0,33.0,Male,S2,S2,L1,M2,5.2
72,1868780,NAN,81,-20.0, ,-27.0,55,90.0,184,44,4803.0,71,,569.0,Female,S1,S1,L2,M1,5.2
100,1115187,7,98,-16.0,-70,143.0,122,74.0,143,40,36428.0,42,1363.0,114.0,Female,S2,S2,L1,M1,8.3
49,646427,24,15,56.0,-58,57.0,58,53.0,101,65,28630.0,80,392.0,549.0,Male,S2,S2,L2,M2,9.9
73,1024225,26,83,-37.0,-120,162.0,85,127.0,91,78,34907.0,30,1335.0,600.0,Male,S1,S1,L1,M2,7.7
41,488681,2,96,-2.0,-8,66.0,NAN,55.0,81,104,9598.0, ,2988.0,500.0,Male,S2,S1,L2,M2,0.9
99,537597,19,6,34.0,-96,-119.0,41,121.0,140,53,25517.0,7,2501.0,226.0,Male,S2,S1,L2,M1,3.1
90,1608360,-18,77,-87.0,-83,201.0,79,52.0,95,96,36346.0,73,1415.0,387.0,Female,S2,S1,L2,M1,5.5
74,1945924,-49,91,8.0,78,151.0,177,132.0, ,70,2380.0,94,,434.0,Female,S2,S2,L2,M2,6.5
88,767618,-15,73,88.0,-54,-75.0,175,67.0,112,52,31318.0,16,4841.0,136.0,Female,S1,S1,L2,M2,9.3
64,1726576,18,91,62.0,27,53.0,179,65.0,183,43,4047.0,41,4805.0,110.0,Female,S1,S2,L2,M1,7.6
68,798217,41,62,,-16,80.0,155,137.0,164,101,34943.0,79,513.0,424.0,Female,S2,S1,L2,M2,0.6
53,846089,-18,89,-47.0,-34,-97.0,63,,153,42,17480.0,46,4871.0,499.0,Male,S1,S2,L1,M2,4.9
22,1838347,-49,89,75.0,-71,89.0,127,175.0,186,99,34830.0,98,,539.0,Female,S1,S2,L2, ,6.9
13,1206017,15,NAN,19.0,-26,190.0,171,42.0,197,77,12055.0,91,2510.0,465.0,Female,S1,S2,L2,M2,4.0
99,1063913,NAN,73,-85.0,41,-95.0,134,125.0,144,70,23545.0,56,1757.0,139.0,Male,S2,S2,L2,M1,1.1
35,557091,37,61,-29.0,176,-86.0,178,143.0,105,43,3687.0,76,1010.0,287.0,Female,S2,S1,L2,M2,0.9
80,1311738,-48,30,83.0,-171,138.0,68,187.0,141,65,31991.0,7,4206.0,67.0,Female,S1,S2,,M1,5.5
93,648498,NAN,78,-46.0,5,176.0,117,160.0,142,90,15077.0,93,1498.0,22.0,Female,S1,S2,L1,M2,1.6
25,1926067,26,0,37.0,172,80.0,131,45.0,119,99,4815.0,37,2416.0,144.0,Female,S2,S2,L1,M2,7.5
64,1311230,27,74,-61.0,-119,-13.0,151,62.0,106,109,38351.0,35,,599.0,Female,S2,S1,L2,M2,2.5
49,1604244,34,NAN,-71.0,-73,100.0,161,80.0,176,117,22873.0,54,3332.0,35.0,Male,S1,S2,L2,M2,7.9
84,846658,NAN,29,-23.0,108,-56.0,125,76.0,180,65,39062.0,56,1146.0,226.0,Female,S2,S2,L2,M2,9.7
64,745925,48,24,74.0,-54,178.0,NAN,199.0,94,119,39730.0,38,2908.0,202.0,Female,S2,S1,L1,M1,6.4
68,702526,-17,51,90.0,0,78.0,71,151.0,184,86,36904.0,89,1096.0,98.0,Female, ,S2,L2,M2,1.7
45,383994,0,24,-3.0,-126,-71.0,70,136.0,139,103,25843.0,45,739.0,294.0,Male,S1,S2,L2,M1,5.5
97,1517737,NAN,80,29.0,-61,27.0,85,81.0, ,75,19133.0,52,2090.0,319.0,Male,S2,S1,L2,M1,1.8
41,942168,-14,41,-35.0,-132,-38.0,102,52.0,139,114,996.0,85,3510.0,248.0,Male,S2,S2,L2,M2,1.8
33,652838,14,82,3.0,94,-73.0,148,159.0,158,50,5107.0,46,1092.0,319.0,Male,S2,S2,L2,M1,4.7
89,1407744,41,64,-82.0, ,155.0,83,128.0,123,129,,63,2896.0,97.0,Male,S1,S2,L1,M1,9.2
75,465836,40,45,,122,71.0,136,43.0,163,54,13591.0,68,384.0,456.0,Male,S2,S2,L2,M2,3.1
22,1215075,-19,52,78.0,-148,-87.0,40,116.0,190,111,12861.0,11,96.0,53.0,Male,S2,S1,L2,M2,6.7
25,868968,0,24,39.0, ,111.0,103,104.0,83,83,3592.0,83,2244.0,,Female,S2,S1,L2,M1,3.0
52,913253,-36,36,-68.0, ,51.0,NAN,137.0,93,127,29951.0,7,4904.0,443.0, ,S1,S2,L2,M1,6.2
89,NAN,-22,NAN,21.0,36,163.0,77,100.0,185,78,24989.0,17,3628.0,464.0,Male,S1,S2,L1,M2,4.2
37,1455350,NAN,74,-37.0,70,210.0,127,57.0,194,62,13006.0,70,1975.0,291.0,Female,S2,S2,L1,M2,6.1
97,572663,NAN,86,41.0,-152,-99.0,61,66.0,148,101,27492.0,14,4986.0,495.0,Male,S2,S1,L2,M2,5.6
59,1200408,-42,27,17.0,-75,-18.0,84,137.0,181,80,38784.0,20,1869.0,422.0,Male,S2,S2,L1,M1,6.9
27,1668077,1,8,56.0,-47,135.0,179,151.0,106,115,,99,1356.0,235.0,Female,S2,S2,L2,M2,1.3
14,1829281,42,63,43.0,165,-28.0,51,164.0,89,81,1198.0,31,383.0,68.0,Male,S1,S2,L2,M2,9.7
89,627549,NAN,23,3.0,-13,185.0,31,155.0,128,43,12699.0,90,3565.0,156.0,Male,S1,S2,L2,M1,0.2
88,669085,27,78,89.0,-43,183.0,33,86.0,95,104,,1,188.0,217.0, ,S1,S2,L2,M2,3.6
28,NAN,2,67,-76.0,133,136.0,119,184.0,127,72,15215.0,26,2405.0,310.0, ,S2,S1,L2,M1,9.1
44,757667,-6,1,38.0, ,-43.0,81,170.0,166,117,16708.0,99,4862.0,,Male,S1,S2,L2,M2,2.6
84,2592,5,86,10.0,-141,126.0,NAN,40.0,172,125,19929.0,81,858.0,230.0,Female,S1,S2,L2,M2,8.4
18,1151501,-35,95,-42.0,126,188.0,155,78.0,161,99,20845.0,88,1417.0,473.0,Female,S1,S2,L1,M2,4.5
NAN,240134,20,69,-52.0,81,,151,121.0,164,94,17447.0,74,4766.0,519.0,Male,S1,S2,L2,M2,6.0
22,973528,30,41,11.0,-167,67.0,142,,135,55,15440.0,34,4098.0,505.0,Female,S1,NAN,L2, ,5.8
90,1711512,-31,23,61.0,-172,86.0,120,72.0,94,121,30809.0,51,3580.0,245.0,Male,S1,S1,L1,M2,4.1
11,1475414,-46,93,-86.0,-134,66.0,80,86.0,105,114,17054.0,28,249.0,577.0,Male,S1,S1,L2,M2,4.1
47,1926632,-41,0,31.0,-146,-11.0,NAN,119.0,184,63,23378.0,85,4384.0,549.0,Female,S1,S1,L1,M2,2.4
26,1538313,-31,77,-28.0,-8,-111.0,159,194.0,135,88,30452.0,98,2736.0,521.0,Male,S1,S2,L2,M2,1.4
88,1155010,-44,41,-56.0,-52,129.0,86,149.0,114,78,36214.0,13,,588.0,Male,S1,S2,L1,M1,8.4
17,913742,6,4,66.0,9,168.0,110,132.0,166,96,14434.0,42,1728.0,520.0,Female,S2,S2,L2,M2,2.7
84,1397607,-3,55,-46.0,174,13.0,55,127.0,161,91,18833.0,99,313.0,449.0,Female,S1,S2,L2,M2,4.1
71,23026,-29,84,-49.0,47,-78.0,105,150.0,187,91,23769.0,33,1842.0,144.0,Male,S1,S1,,M1,2.9
97,1906798,30,48,-3.0,-4,-37.0,64,98.0,151,45,16418.0,58,3216.0,237.0, ,S1,S1,,M1,1.1
34,1958658,11,50,-73.0,-78,-78.0,94,70.0,171,49,19685.0,97,2469.0,360.0,Female,S2,S1,L1,M1,1.3
100,1012872,18,82,4.0,-64,43.0,167,76.0,155,128,24128.0,53,1741.0,342.0,Female,S2,S1,L2,M2,3.0
19,1518340,-45,67,52.0,56,-49.0,162,,196,72,6139.0,90,4717.0,46.0,Female,S2,S2,L1,M1,5.9
47,1128024,0,67,71.0,-28,14.0,67,97.0,154,NAN,7342.0,60,401.0,495.0,Male,S1,S2,L2,M2,0.8
81,1438262,-28,10,-39.0,139,181.0,70,56.0,125,41,4068.0,37,472.0,575.0,Male,S2,S2,L2,M2,0.0
97,1043910,-1,60,-86.0,85,-28.0,151,50.0,169,111,6718.0,16,1859.0,309.0,Female,S2,S2,L2,M2,8.0
18,NAN,-32,0,-57.0,64,133.0,32,65.0,196,58,4579.0,15,1522.0,287.0,Female,S2,S1,L2,M2,1.4
41,1213927,-15,2,61.0,-132,37.0,180,193.0,92,40,34805.0,91,2063.0,334.0,Female,S1,NAN,L1,M1,7.9
96,123770,-20,12,28.0,104,-55.0,153,189.0,182,107,338.0,38,4914.0,254.0, ,S1,S1,L2,M1,4.0
89,NAN,-34,95,20.0,6,47.0,161,140.0,146,67,37676.0,33,2230.0,417.0,Male,S1,S2,L2, ,5.2
48,837869,23,NAN,24.0,2,35.0,89,87.0,174,91,32131.0,96,2181.0,192.0,Female,S2,S1,L1, ,0.1
23,1102300,-46,36,66.0,178,165.0,66,150.0,116,57,20305.0,62,3852.0,14.0,Female,S1,S1,L2,M2,6.3
26,1358765,NAN,27,60.0,-133,-25.0,59,47.0,134,NAN,21909.0,77,771.0,529.0,Male,S2,S1,L1,M2,6.6
46,1050358,36,45,-83.0,-129,15.0,66,43.0,165,111,34546.0,42,2405.0,314.0,Male,S2,S2,L1,M1,2.0
91,1483352,39,NAN,-27.0,57,43.0,76,196.0,142,40,6787.0,90,,251.0,Male,S2,S1,L2,M1,2.8
95,864513,NAN,NAN,-52.0,66,-35.0,53,160.0,181,110,11442.0, ,671.0,279.0,Female,S1,S1,L2,M1,3.6
82,1247673,-7,51,-40.0,-131,196.0,57,129.0,186,84,26650.0,30,74.0,,Male,S2,S2,L2,M1,3.9
19,647849,NAN,78,-76.0,82,-53.0,48,174.0,187,114,22206.0,57,4203.0,198.0,Male,S2,S1,L2,M2,0.4
75,1444006,-2,31,46.0,92,82.0,114,67.0,94,118,26411.0,84,4011.0,366.0,Male,S1,S2,L2,M2,3.0
96,172386,-4,60,57.0,165,100.0,88,61.0,176,82,1947.0,51,2247.0,393.0,Female,S1,S1,L1,M2,0.3
33,1334899,34,58,8.0,54,-102.0,48,107.0,100,41,33093.0,98,,513.0,Female,S1,S1,L2,M1,4.6
94,NAN,3,81,80.0,-144,62.0,72,168.0,179,76,38089.0,96,2653.0,568.0,Male,S2,S2,L2, ,5.5
62,733175,42,40,,65,,38,71.0,197,119,17286.0, ,139.0,320.0,Male,S2,S1,L2,M1,9.5
93,30265,30,18,85.0,119,181.0,37,125.0,138,109,4849.0,70,2907.0,305.0,Female,S2,S2,L1,M1,2.1
50,1516220,6,36,-41.0,-178,112.0,175,119.0,125,62,20315.0,45,,475.0,Female,S2,S1,L2,M2,2.9
56,1780722,35,26,19.0,-28,-29.0,82,154.0,177,60,32037.0,9,1130.0,39.0,Female,S1,S2,L1,M1,5.9
45,1899126,22,76,46.0,130,-4.0,101,47.0,131,109,33173.0,80,4777.0,298.0,Male,S2,S2,L2,M1,0.5
66,1321677,-33,13,-21.0, ,207.0,178,197.0,91,117,38058.0,22,2966.0,483.0,Female,S2,S1,,M2,0.1
62,868114,30,59,80.0,67,-81.0,145,194.0,97,108,2291.0,23,1890.0,200.0,Female,S2,S1,L1,M2,8.6
50,854750,-48,NAN,30.0,-105,106.0,33,117.0,95,44,24227.0,98,637.0,248.0,Male,S2,S2,L1, ,7.3
96,1461900,-9,2,20.0, ,-47.0,172,63.0,125,124,14602.0,82,3394.0,,Female,S1,S2,L1,M2,6.5
81,NAN,46,63,85.0,137,-108.0,33,101.0,184,122,25106.0,35,3404.0,28.0,Male,S1,S1,L1,M1,4.1
73,153404,-11,74,5.0,-134,172.0,42,136.0,166,119,966.0, ,,10.0,Female,S1,S2,L2,M2,4.8
14,1844458,-41,52,24.0,-151,90.0,105,138.0,93,50,14629.0,83,3598.0,74.0,Female,S1,S1,L1,M2,4.4
40,364636,-43,18,19.0,72,162.0,177,161.0,101,129,10255.0,6,1452.0,474.0,Male,S2,S2,L1,M2,7.3
72,872419,16,95,-88.0,117,11.0,77,151.0,159,NAN,16322.0,58,1474.0,207.0,Female,S1,S2,L2,M2,9.3
12,828752,-4,32,41.0,-96,-31.0,80,123.0,154,83,5356.0,63,4160.0,136.0,Female,S1,S2,L1,M2,4.1
69,1830307,-49,NAN,36.0,-69,41.0,59,40.0,152,44,30555.0,19,4538.0,208.0,Male,S2,S2,L1,M2,2.1
45,NAN,-37,69,-83.0,-1,63.0,NAN,51.0,158,103,,45,1828.0,402.0,Female,S2,S1,L2,M1,0.3
19,284381,-47,29,-7.0, ,-64.0,107,155.0,156,87,36989.0,31,1242.0,151.0,Male,S2,S1,L1,M1,7.8
14,1824885,29,98,73.0, ,-73.0,61,186.0,118,67,35501.0,88,3195.0,535.0,Male,S1,S2,L2,M1,8.4
16,286468,-44,NAN,32.0,-62,63.0,166,59.0,126,86,28235.0,61,701.0,549.0,Female,S1,S2,L1,M2,4.0
71,1098768,36,NAN,-4.0,-47,111.0,146,,133,93,28609.0, ,757.0,82.0,Female,S1,S2,L1,M1,2.9
46,277974,NAN,57,-35.0,-79,51.0,42,104.0,139,91,36924.0,85,4360.0,20.0,Male,S1,S1,L1,M1,1.4
63,1356687,-25,17,63.0,151,26.0,145,172.0,88,115,12662.0,18,4076.0,464.0,Male,S2,S1,L1,M1,8.1
73,1770663,-23,47,61.0,73,207.0,100,,128,104,2975.0,17,2009.0,184.0,Female,S1,S2,L2,M2,1.3
54,436796,-25,84,69.0,97,50.0,64,161.0,135,52,18174.0,1,824.0,104.0,Female,S2,S2,L2,M2,2.7
55,665530,-46,41,50.0,-68,-26.0,134,92.0,192,107,37408.0,60,386.0,112.0,Male,S2,S1,L2,M2,5.1
12,1475674,-36,19,-14.0,117,83.0,118,108.0,200,110,34816.0,34,1060.0,200.0,Female,S2,S2,L1,M1,3.4
41,1518319,46,74,44.0,-176,-24.0,87,76.0,200,51,33984.0,78,2235.0,406.0,Female,S2,S1,L1,M2,6.1
82,1046740,47,31,-38.0,-19,-40.0,125,188.0,196,91,,21,1801.0,49.0, ,S2,S2,L1,M1,8.1
NAN,985600,8,79,,109,195.0,54,68.0,173,42,6380.0,96,293.0,204.0,Male,S2,S1,L2,M2,7.8
35,1140000,27,95,-79.0,76,168.0,168,73.0, ,105,9577.0,84,2530.0,,Female,S2,S2,L2,M2,1.5
17,1182217,NAN,85,77.0,43,60.0,NAN,96.0,80,65,35129.0,81,4147.0,24.0,Male,S1,S2,L2,M2,9.3
70,1259598,-32,27,7.0,79,-98.0,91,98.0,120,87,19217.0,6,4791.0,192.0,Female,S1,S2,L1,M2,6.9
52,330433,47,54,-82.0,79,-70.0,148,120.0,131,75,4779.0, ,4536.0,141.0,Female,S1,S1,L2,M1,7.4
80,1033071,-12,31,74.0,-70,,49,133.0,114,110,345.0,48,327.0,157.0,Male,S1,S2,L1, ,9.8
32,1891981,-32,57,-48.0,-132,-20.0,129,62.0,172,104,8868.0,62,556.0,463.0,Male,S1,S2,L2,M1,6.9
79,1288589,-13,84,3.0,-57,-85.0,58,78.0,92,77,24138.0,21,2934.0,497.0,Female,S2,S2,L1,M2,6.3
48,652404,5,NAN,,97,185.0,53,74.0,159,87,33501.0,45,4091.0,132.0,Male,S2,S2,L2,M2,4.7
45,17925,-39,39,-45.0,7,33.0,40,98.0,180,57,32027.0,8,367.0,206.0,Male,S2,S2,L1,M1,6.5
